,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
log_lik[19724],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[19725],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[19726],-0.616999,0.000126601,0.00679532,0.00682334,-0.628298,-0.616944,-0.606014,2929.45,3220.73,5.44375,1.00051
log_lik[19727],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[19728],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[19729],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[19730],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[19731],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[19732],-0.687317,0.000127307,0.00674772,0.00683934,-0.698584,-0.687237,-0.676465,2869.36,3081.66,5.33208,1.0006
log_lik[19733],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[19734],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[19735],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[19736],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[19737],-0.847837,0.00015072,0.00812509,0.00814873,-0.861055,-0.847895,-0.834387,2949.17,3220.73,5.48039,1.00055
log_lik[19738],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[19739],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[19740],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[19741],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[19742],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[19743],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[19744],-1.76897,0.000195137,0.00980268,0.00992208,-1.78499,-1.76902,-1.75282,2569.8,3013.12,4.77543,1.00026
log_lik[19745],-2.23515,9.65901e-05,0.0048835,0.00494692,-2.24331,-2.23503,-2.22729,2615.71,2989.05,4.86072,1.00025
log_lik[19746],-1.31605,0.00017839,0.00907479,0.00923356,-1.33082,-1.31611,-1.30111,2637.31,2989.84,4.90088,1.00023
log_lik[19747],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[19748],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[19749],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[19750],-0.616999,0.000126601,0.00679532,0.00682334,-0.628298,-0.616944,-0.606014,2929.45,3220.73,5.44375,1.00051
log_lik[19751],-1.23957,0.000174861,0.00893605,0.00911969,-1.2541,-1.23964,-1.22484,2661.54,2989.28,4.9459,1.00022
log_lik[19752],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[19753],-0.290644,0.000133167,0.00905519,0.00906966,-0.305736,-0.290632,-0.276113,4640.71,3638.06,8.62376,1.00112
log_lik[19754],-1.39215,0.000181637,0.00920712,0.00936358,-1.40719,-1.39224,-1.37697,2617.58,3014.15,4.8642,1.00023
log_lik[19755],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[19756],-0.758502,0.000127529,0.00669326,0.00677169,-0.76957,-0.758416,-0.747693,2812.12,3035.41,5.22572,1.00065
log_lik[19757],-0.758502,0.000127529,0.00669326,0.00677169,-0.76957,-0.758416,-0.747693,2812.12,3035.41,5.22572,1.00065
log_lik[19758],-1.34347,0.00011924,0.006063,0.00615405,-1.35353,-1.34339,-1.33368,2642.34,2943.02,4.91021,1.00022
log_lik[19759],-0.36549,0.000135727,0.00876732,0.0087003,-0.380118,-0.365462,-0.351226,4185.7,3537.13,7.77822,1.00115
log_lik[19760],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[19761],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[19762],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[19763],-0.530791,0.00015505,0.00893557,0.00880274,-0.545932,-0.530649,-0.516137,3360.67,3464.99,6.24508,1.00155
log_lik[19764],-0.758502,0.000127529,0.00669326,0.00677169,-0.76957,-0.758416,-0.747693,2812.12,3035.41,5.22572,1.00065
log_lik[19765],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[19766],-0.684574,0.000136951,0.00777611,0.00769595,-0.697184,-0.684619,-0.671581,3250.4,3240.9,6.04017,1.0004
log_lik[19767],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[19768],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[19769],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[19770],-2.14285,0.000206393,0.0103413,0.0104585,-2.15975,-2.14292,-2.12585,2555.15,3013.66,4.7482,1.00027
log_lik[19771],-1.86307,0.000106438,0.00538515,0.00546687,-1.87205,-1.86296,-1.85439,2617.36,2989.05,4.86379,1.00025
log_lik[19772],-0.758502,0.000127529,0.00669326,0.00677169,-0.76957,-0.758416,-0.747693,2812.12,3035.41,5.22572,1.00065
log_lik[19773],-0.225969,0.000138212,0.00833655,0.00826457,-0.239433,-0.226021,-0.212009,3589.8,3506.14,6.67087,1.00156
log_lik[19774],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[19775],-1.86307,0.000106438,0.00538515,0.00546687,-1.87205,-1.86296,-1.85439,2617.36,2989.05,4.86379,1.00025
log_lik[19776],-0.614878,0.000165697,0.00916271,0.00894132,-0.630186,-0.614678,-0.599758,3096.53,3141.29,5.75423,1.00099
log_lik[19777],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[19778],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[19779],-0.616999,0.000126601,0.00679532,0.00682334,-0.628298,-0.616944,-0.606014,2929.45,3220.73,5.44375,1.00051
log_lik[19780],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[19781],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[19782],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[19783],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[19784],-0.292153,0.000115461,0.00708447,0.00691026,-0.304032,-0.292022,-0.280659,3808.19,3033.32,7.0767,1.00021
log_lik[19785],-0.687317,0.000127307,0.00674772,0.00683934,-0.698584,-0.687237,-0.676465,2869.36,3081.66,5.33208,1.0006
log_lik[19786],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[19787],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[19788],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[19789],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[19790],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[19791],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[19792],-1.23957,0.000174861,0.00893605,0.00911969,-1.2541,-1.23964,-1.22484,2661.54,2989.28,4.9459,1.00022
log_lik[19793],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[19794],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[19795],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[19796],-0.468154,0.000155559,0.00821018,0.00808094,-0.481879,-0.468223,-0.454645,2823.47,3126.33,5.24681,1.00148
log_lik[19797],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[19798],-0.402246,0.0001527,0.00822785,0.00805586,-0.415962,-0.402326,-0.388706,2942.8,3125.87,5.46857,1.00109
log_lik[19799],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[19800],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[19801],-0.446973,0.00014396,0.00877694,0.00866234,-0.461718,-0.446877,-0.432825,3661.29,3505.49,6.80372,1.00162
log_lik[19802],-1.11173,0.00015234,0.00755216,0.00748098,-1.12448,-1.11176,-1.09936,2493.35,2743.84,4.63335,1.00106
log_lik[19803],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[19804],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[19805],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[19806],-0.480089,0.000123465,0.00687653,0.00680621,-0.49158,-0.480014,-0.468938,3138.01,3326.84,5.8313,1.00039
log_lik[19807],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[19808],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[19809],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[19810],-3.48421,0.000243327,0.0121863,0.0123089,-3.5042,-3.48426,-3.46422,2551.66,3013.66,4.7417,1.00027
log_lik[19811],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[19812],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[19813],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[19814],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[19815],-0.601333,0.000129761,0.00763187,0.00751063,-0.613844,-0.601381,-0.588598,3492.76,3186.61,6.49053,1.00041
log_lik[19816],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[19817],-1.46793,0.000184652,0.00933399,0.0094753,-1.48313,-1.46801,-1.45257,2603.88,3038.29,4.83874,1.00024
log_lik[19818],-2.59027,0.00021894,0.0109626,0.0110629,-2.60823,-2.59033,-2.57226,2551.68,3013.66,4.74175,1.00027
log_lik[19819],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[19820],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[19821],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[19822],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[19823],-0.36549,0.000135727,0.00876732,0.0087003,-0.380118,-0.365462,-0.351226,4185.7,3537.13,7.77822,1.00115
log_lik[19824],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[19825],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[19826],-0.468154,0.000155559,0.00821018,0.00808094,-0.481879,-0.468223,-0.454645,2823.47,3126.33,5.24681,1.00148
log_lik[19827],-1.40741,0.000229318,0.0113126,0.0112097,-1.42611,-1.40724,-1.38844,2467.46,2713.95,4.58524,1.00108
log_lik[19828],-3.42666,6.44358e-05,0.00326267,0.00330716,-3.4322,-3.42655,-3.42151,2635.55,2943.09,4.89761,1.00022
